ISBN13,Title,Authors,Format,Number of Pages,Read Status,Date Read,Date Added,Year Published,Star Rating,Average Rating,Moods,Pace,Genre
9781850000000.0,The Whip Hand,Victor Canning,paperback,256,to-read,,2020-01-21 00:00:00,2011,0.0,3.49,,,
9780530000000.0,Four Dead Queens,Astrid Scholte,hardcover,413,read,2019-07-15 00:00:00,2019-07-01 00:00:00,2019,3.75,3.8,adventurous,fast,Fantasy
9780530000000.0,Four Dead Queens,Astrid Scholte,hardcover,413,read,2019-07-15 00:00:00,2019-07-01 00:00:00,2019,3.75,3.8,mysterious,fast,Fantasy
9780530000000.0,Four Dead Queens,Astrid Scholte,hardcover,413,read,2019-07-15 00:00:00,2019-07-01 00:00:00,2019,3.75,3.8,adventurous,fast,Young Adult
9780530000000.0,Four Dead Queens,Astrid Scholte,hardcover,413,read,2019-07-15 00:00:00,2019-07-01 00:00:00,2019,3.75,3.8,mysterious,fast,Young Adult
9780530000000.0,Four Dead Queens,Astrid Scholte,hardcover,413,read,2019-07-15 00:00:00,2019-07-01 00:00:00,2019,3.75,3.8,adventurous,fast,Mystery
9780530000000.0,Four Dead Queens,Astrid Scholte,hardcover,413,read,2019-07-15 00:00:00,2019-07-01 00:00:00,2019,3.75,3.8,mysterious,fast,Mystery
9780530000000.0,Four Dead Queens,Astrid Scholte,hardcover,413,read,2019-07-15 00:00:00,2019-07-01 00:00:00,2019,3.75,3.8,adventurous,fast,Romance
9780530000000.0,Four Dead Queens,Astrid Scholte,hardcover,413,read,2019-07-15 00:00:00,2019-07-01 00:00:00,2019,3.75,3.8,mysterious,fast,Romance
9780530000000.0,Four Dead Queens,Astrid Scholte,hardcover,413,read,2019-07-15 00:00:00,2019-07-01 00:00:00,2019,3.75,3.8,adventurous,fast,Science Fiction
9780530000000.0,Four Dead Queens,Astrid Scholte,hardcover,413,read,2019-07-15 00:00:00,2019-07-01 00:00:00,2019,3.75,3.8,mysterious,fast,Science Fiction
9780530000000.0,Four Dead Queens,Astrid Scholte,hardcover,413,read,2019-07-15 00:00:00,2019-07-01 00:00:00,2019,3.75,3.8,adventurous,fast,Fiction
9780530000000.0,Four Dead Queens,Astrid Scholte,hardcover,413,read,2019-07-15 00:00:00,2019-07-01 00:00:00,2019,3.75,3.8,mysterious,fast,Fiction
9781620000000.0,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,hardcover,626,read,,2019-04-20 00:00:00,2016,5.0,4.63,dark,medium,Fantasy
9781620000000.0,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,hardcover,626,read,,2019-04-20 00:00:00,2016,5.0,4.63,emotional,medium,Fantasy
9781620000000.0,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,hardcover,626,read,,2019-04-20 00:00:00,2016,5.0,4.63,funny,medium,Fantasy
9781620000000.0,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,hardcover,626,read,,2019-04-20 00:00:00,2016,5.0,4.63,tense,medium,Fantasy
9781620000000.0,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,hardcover,626,read,,2019-04-20 00:00:00,2016,5.0,4.63,dark,medium,Romance
9781620000000.0,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,hardcover,626,read,,2019-04-20 00:00:00,2016,5.0,4.63,emotional,medium,Romance
9781620000000.0,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,hardcover,626,read,,2019-04-20 00:00:00,2016,5.0,4.63,funny,medium,Romance
9781620000000.0,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,hardcover,626,read,,2019-04-20 00:00:00,2016,5.0,4.63,tense,medium,Romance
9781620000000.0,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,hardcover,626,read,,2019-04-20 00:00:00,2016,5.0,4.63,dark,medium,New Adult
9781620000000.0,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,hardcover,626,read,,2019-04-20 00:00:00,2016,5.0,4.63,emotional,medium,New Adult
9781620000000.0,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,hardcover,626,read,,2019-04-20 00:00:00,2016,5.0,4.63,funny,medium,New Adult
9781620000000.0,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,hardcover,626,read,,2019-04-20 00:00:00,2016,5.0,4.63,tense,medium,New Adult
9781620000000.0,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,hardcover,626,read,,2019-04-20 00:00:00,2016,5.0,4.63,dark,medium,Fae
9781620000000.0,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,hardcover,626,read,,2019-04-20 00:00:00,2016,5.0,4.63,emotional,medium,Fae
9781620000000.0,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,hardcover,626,read,,2019-04-20 00:00:00,2016,5.0,4.63,funny,medium,Fae
9781620000000.0,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,hardcover,626,read,,2019-04-20 00:00:00,2016,5.0,4.63,tense,medium,Fae
9781620000000.0,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,hardcover,626,read,,2019-04-20 00:00:00,2016,5.0,4.63,dark,medium,Fiction
9781620000000.0,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,hardcover,626,read,,2019-04-20 00:00:00,2016,5.0,4.63,emotional,medium,Fiction
9781620000000.0,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,hardcover,626,read,,2019-04-20 00:00:00,2016,5.0,4.63,funny,medium,Fiction
9781620000000.0,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Sarah J. Maas,hardcover,626,read,,2019-04-20 00:00:00,2016,5.0,4.63,tense,medium,Fiction
9780370000000.0,"We Free the Stars (Sands of Arawiya, #2)",Hafsah Faizal,hardcover,592,to-read,,2019-12-19 00:00:00,2021,0.0,4.27,,,
9781970000000.0,"A Winter's Promise (The Mirror Visitor, #1)",Christelle Dabos,audio,492,to-read,,2019-12-28 00:00:00,2018,0.0,4.07,,,
9781620000000.0,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,hardcover,648,read,,2019-04-20 00:00:00,2015,5.0,4.56,adventurous,medium,Fantasy
9781620000000.0,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,hardcover,648,read,,2019-04-20 00:00:00,2015,5.0,4.56,dark,medium,Fantasy
9781620000000.0,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,hardcover,648,read,,2019-04-20 00:00:00,2015,5.0,4.56,emotional,medium,Fantasy
9781620000000.0,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,hardcover,648,read,,2019-04-20 00:00:00,2015,5.0,4.56,adventurous,medium,Young Adult
9781620000000.0,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,hardcover,648,read,,2019-04-20 00:00:00,2015,5.0,4.56,dark,medium,Young Adult
9781620000000.0,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,hardcover,648,read,,2019-04-20 00:00:00,2015,5.0,4.56,emotional,medium,Young Adult
9781620000000.0,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,hardcover,648,read,,2019-04-20 00:00:00,2015,5.0,4.56,adventurous,medium,Romance
9781620000000.0,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,hardcover,648,read,,2019-04-20 00:00:00,2015,5.0,4.56,dark,medium,Romance
9781620000000.0,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,hardcover,648,read,,2019-04-20 00:00:00,2015,5.0,4.56,emotional,medium,Romance
9781620000000.0,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,hardcover,648,read,,2019-04-20 00:00:00,2015,5.0,4.56,adventurous,medium,New Adult
9781620000000.0,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,hardcover,648,read,,2019-04-20 00:00:00,2015,5.0,4.56,dark,medium,New Adult
9781620000000.0,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,hardcover,648,read,,2019-04-20 00:00:00,2015,5.0,4.56,emotional,medium,New Adult
9781620000000.0,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,hardcover,648,read,,2019-04-20 00:00:00,2015,5.0,4.56,adventurous,medium,Fiction
9781620000000.0,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,hardcover,648,read,,2019-04-20 00:00:00,2015,5.0,4.56,dark,medium,Fiction
9781620000000.0,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,hardcover,648,read,,2019-04-20 00:00:00,2015,5.0,4.56,emotional,medium,Fiction
9781620000000.0,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,hardcover,648,read,,2019-04-20 00:00:00,2015,5.0,4.56,adventurous,medium,Magic
9781620000000.0,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,hardcover,648,read,,2019-04-20 00:00:00,2015,5.0,4.56,dark,medium,Magic
9781620000000.0,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,hardcover,648,read,,2019-04-20 00:00:00,2015,5.0,4.56,emotional,medium,Magic
9781620000000.0,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,paperback,406,read,,2019-04-20 00:00:00,2012,4.0,4.19,adventurous,medium,Fantasy
9781620000000.0,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,paperback,406,read,,2019-04-20 00:00:00,2012,4.0,4.19,dark,medium,Fantasy
9781620000000.0,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,paperback,406,read,,2019-04-20 00:00:00,2012,4.0,4.19,mysterious,medium,Fantasy
9781620000000.0,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,paperback,406,read,,2019-04-20 00:00:00,2012,4.0,4.19,tense,medium,Fantasy
9781620000000.0,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,paperback,406,read,,2019-04-20 00:00:00,2012,4.0,4.19,adventurous,medium,Young Adult
9781620000000.0,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,paperback,406,read,,2019-04-20 00:00:00,2012,4.0,4.19,dark,medium,Young Adult
9781620000000.0,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,paperback,406,read,,2019-04-20 00:00:00,2012,4.0,4.19,mysterious,medium,Young Adult
9781620000000.0,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,paperback,406,read,,2019-04-20 00:00:00,2012,4.0,4.19,tense,medium,Young Adult
9781620000000.0,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,paperback,406,read,,2019-04-20 00:00:00,2012,4.0,4.19,adventurous,medium,Romance
9781620000000.0,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,paperback,406,read,,2019-04-20 00:00:00,2012,4.0,4.19,dark,medium,Romance
9781620000000.0,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,paperback,406,read,,2019-04-20 00:00:00,2012,4.0,4.19,mysterious,medium,Romance
9781620000000.0,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,paperback,406,read,,2019-04-20 00:00:00,2012,4.0,4.19,tense,medium,Romance
9781620000000.0,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,paperback,406,read,,2019-04-20 00:00:00,2012,4.0,4.19,adventurous,medium,New Adult
9781620000000.0,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,paperback,406,read,,2019-04-20 00:00:00,2012,4.0,4.19,dark,medium,New Adult
9781620000000.0,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,paperback,406,read,,2019-04-20 00:00:00,2012,4.0,4.19,mysterious,medium,New Adult
9781620000000.0,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,paperback,406,read,,2019-04-20 00:00:00,2012,4.0,4.19,tense,medium,New Adult
9781620000000.0,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,paperback,406,read,,2019-04-20 00:00:00,2012,4.0,4.19,adventurous,medium,Fiction
9781620000000.0,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,paperback,406,read,,2019-04-20 00:00:00,2012,4.0,4.19,dark,medium,Fiction
9781620000000.0,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,paperback,406,read,,2019-04-20 00:00:00,2012,4.0,4.19,mysterious,medium,Fiction
9781620000000.0,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,paperback,406,read,,2019-04-20 00:00:00,2012,4.0,4.19,tense,medium,Fiction
9781620000000.0,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,paperback,406,read,,2019-04-20 00:00:00,2012,4.0,4.19,adventurous,medium,Magic
9781620000000.0,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,paperback,406,read,,2019-04-20 00:00:00,2012,4.0,4.19,dark,medium,Magic
9781620000000.0,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,paperback,406,read,,2019-04-20 00:00:00,2012,4.0,4.19,mysterious,medium,Magic
9781620000000.0,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,paperback,406,read,,2019-04-20 00:00:00,2012,4.0,4.19,tense,medium,Magic
9781680000000.0,"A Curse So Dark and Lonely (Cursebreakers, #1)",Brigid Kemmerer,hardcover,484,to-read,,2020-02-20 00:00:00,2019,0.0,4.01,,,
9780060000000.0,"The Thief (The Queen's Thief, #1)",Megan Whalen Turner,paperback,280,to-read,,2020-01-01 00:00:00,2005,0.0,3.86,,,
9780670000000.0,"Finnikin of the Rock (Lumatere Chronicles, #1)",Melina Marchetta,paperback,416,to-read,,2020-02-20 00:00:00,2008,0.0,3.9,,,
9781680000000.0,"Twisted Palace (The Royals, #3)",Erin Watt,paperback,370,read,,2019-04-20 00:00:00,2016,3.0,3.93,emotional,fast,Romance
9781680000000.0,"Twisted Palace (The Royals, #3)",Erin Watt,paperback,370,read,,2019-04-20 00:00:00,2016,3.0,3.93,tense,fast,Romance
9781680000000.0,"Twisted Palace (The Royals, #3)",Erin Watt,paperback,370,read,,2019-04-20 00:00:00,2016,3.0,3.93,emotional,fast,New Adult
9781680000000.0,"Twisted Palace (The Royals, #3)",Erin Watt,paperback,370,read,,2019-04-20 00:00:00,2016,3.0,3.93,tense,fast,New Adult
9781680000000.0,"Twisted Palace (The Royals, #3)",Erin Watt,paperback,370,read,,2019-04-20 00:00:00,2016,3.0,3.93,emotional,fast,Contemporary
9781680000000.0,"Twisted Palace (The Royals, #3)",Erin Watt,paperback,370,read,,2019-04-20 00:00:00,2016,3.0,3.93,tense,fast,Contemporary
9781680000000.0,"Twisted Palace (The Royals, #3)",Erin Watt,paperback,370,read,,2019-04-20 00:00:00,2016,3.0,3.93,emotional,fast,Young Adult
9781680000000.0,"Twisted Palace (The Royals, #3)",Erin Watt,paperback,370,read,,2019-04-20 00:00:00,2016,3.0,3.93,tense,fast,Young Adult
9781680000000.0,"Twisted Palace (The Royals, #3)",Erin Watt,paperback,370,read,,2019-04-20 00:00:00,2016,3.0,3.93,emotional,fast,Fiction
9781680000000.0,"Twisted Palace (The Royals, #3)",Erin Watt,paperback,370,read,,2019-04-20 00:00:00,2016,3.0,3.93,tense,fast,Fiction
9781680000000.0,"Twisted Palace (The Royals, #3)",Erin Watt,paperback,370,read,,2019-04-20 00:00:00,2016,3.0,3.93,emotional,fast,High School
9781680000000.0,"Twisted Palace (The Royals, #3)",Erin Watt,paperback,370,read,,2019-04-20 00:00:00,2016,3.0,3.93,tense,fast,High School
9781540000000.0,"Rhapsodic (The Bargainer, #1)",Laura Thalassa,paperback,326,to-read,,2021-04-03 00:00:00,2016,0.0,3.97,,,
9781620000000.0,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,hardcover,420,read,,2019-04-20 00:00:00,2013,5.0,4.36,adventurous,medium,Fantasy
9781620000000.0,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,hardcover,420,read,,2019-04-20 00:00:00,2013,5.0,4.36,dark,medium,Fantasy
9781620000000.0,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,hardcover,420,read,,2019-04-20 00:00:00,2013,5.0,4.36,emotional,medium,Fantasy
9781620000000.0,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,hardcover,420,read,,2019-04-20 00:00:00,2013,5.0,4.36,mysterious,medium,Fantasy
9781620000000.0,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,hardcover,420,read,,2019-04-20 00:00:00,2013,5.0,4.36,adventurous,medium,Young Adult
9781620000000.0,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,hardcover,420,read,,2019-04-20 00:00:00,2013,5.0,4.36,dark,medium,Young Adult
9781620000000.0,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,hardcover,420,read,,2019-04-20 00:00:00,2013,5.0,4.36,emotional,medium,Young Adult
9781620000000.0,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,hardcover,420,read,,2019-04-20 00:00:00,2013,5.0,4.36,mysterious,medium,Young Adult
9781620000000.0,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,hardcover,420,read,,2019-04-20 00:00:00,2013,5.0,4.36,adventurous,medium,Romance
9781620000000.0,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,hardcover,420,read,,2019-04-20 00:00:00,2013,5.0,4.36,dark,medium,Romance
9781620000000.0,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,hardcover,420,read,,2019-04-20 00:00:00,2013,5.0,4.36,emotional,medium,Romance
9781620000000.0,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,hardcover,420,read,,2019-04-20 00:00:00,2013,5.0,4.36,mysterious,medium,Romance
9781620000000.0,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,hardcover,420,read,,2019-04-20 00:00:00,2013,5.0,4.36,adventurous,medium,New Adult
9781620000000.0,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,hardcover,420,read,,2019-04-20 00:00:00,2013,5.0,4.36,dark,medium,New Adult
9781620000000.0,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,hardcover,420,read,,2019-04-20 00:00:00,2013,5.0,4.36,emotional,medium,New Adult
9781620000000.0,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,hardcover,420,read,,2019-04-20 00:00:00,2013,5.0,4.36,mysterious,medium,New Adult
9781620000000.0,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,hardcover,420,read,,2019-04-20 00:00:00,2013,5.0,4.36,adventurous,medium,Fiction
9781620000000.0,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,hardcover,420,read,,2019-04-20 00:00:00,2013,5.0,4.36,dark,medium,Fiction
9781620000000.0,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,hardcover,420,read,,2019-04-20 00:00:00,2013,5.0,4.36,emotional,medium,Fiction
9781620000000.0,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,hardcover,420,read,,2019-04-20 00:00:00,2013,5.0,4.36,mysterious,medium,Fiction
9781620000000.0,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,hardcover,420,read,,2019-04-20 00:00:00,2013,5.0,4.36,adventurous,medium,Magic
9781620000000.0,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,hardcover,420,read,,2019-04-20 00:00:00,2013,5.0,4.36,dark,medium,Magic
9781620000000.0,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,hardcover,420,read,,2019-04-20 00:00:00,2013,5.0,4.36,emotional,medium,Magic
9781620000000.0,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,hardcover,420,read,,2019-04-20 00:00:00,2013,5.0,4.36,mysterious,medium,Magic
9780060000000.0,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,hardcover,403,read,2020-01-19 00:00:00,2019-08-25 00:00:00,2016,4.0,3.81,adventurous,medium,Fantasy
9780060000000.0,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,hardcover,403,read,2020-01-19 00:00:00,2019-08-25 00:00:00,2016,4.0,3.81,dark,medium,Fantasy
9780060000000.0,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,hardcover,403,read,2020-01-19 00:00:00,2019-08-25 00:00:00,2016,4.0,3.81,mysterious,medium,Fantasy
9780060000000.0,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,hardcover,403,read,2020-01-19 00:00:00,2019-08-25 00:00:00,2016,4.0,3.81,tense,medium,Fantasy
9780060000000.0,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,hardcover,403,read,2020-01-19 00:00:00,2019-08-25 00:00:00,2016,4.0,3.81,adventurous,medium,Young Adult
9780060000000.0,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,hardcover,403,read,2020-01-19 00:00:00,2019-08-25 00:00:00,2016,4.0,3.81,dark,medium,Young Adult
9780060000000.0,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,hardcover,403,read,2020-01-19 00:00:00,2019-08-25 00:00:00,2016,4.0,3.81,mysterious,medium,Young Adult
9780060000000.0,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,hardcover,403,read,2020-01-19 00:00:00,2019-08-25 00:00:00,2016,4.0,3.81,tense,medium,Young Adult
9780060000000.0,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,hardcover,403,read,2020-01-19 00:00:00,2019-08-25 00:00:00,2016,4.0,3.81,adventurous,medium,Fiction
9780060000000.0,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,hardcover,403,read,2020-01-19 00:00:00,2019-08-25 00:00:00,2016,4.0,3.81,dark,medium,Fiction
9780060000000.0,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,hardcover,403,read,2020-01-19 00:00:00,2019-08-25 00:00:00,2016,4.0,3.81,mysterious,medium,Fiction
9780060000000.0,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,hardcover,403,read,2020-01-19 00:00:00,2019-08-25 00:00:00,2016,4.0,3.81,tense,medium,Fiction
9780060000000.0,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,hardcover,403,read,2020-01-19 00:00:00,2019-08-25 00:00:00,2016,4.0,3.81,adventurous,medium,Magic
9780060000000.0,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,hardcover,403,read,2020-01-19 00:00:00,2019-08-25 00:00:00,2016,4.0,3.81,dark,medium,Magic
9780060000000.0,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,hardcover,403,read,2020-01-19 00:00:00,2019-08-25 00:00:00,2016,4.0,3.81,mysterious,medium,Magic
9780060000000.0,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,hardcover,403,read,2020-01-19 00:00:00,2019-08-25 00:00:00,2016,4.0,3.81,tense,medium,Magic
9780060000000.0,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,hardcover,403,read,2020-01-19 00:00:00,2019-08-25 00:00:00,2016,4.0,3.81,adventurous,medium,Romance
9780060000000.0,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,hardcover,403,read,2020-01-19 00:00:00,2019-08-25 00:00:00,2016,4.0,3.81,dark,medium,Romance
9780060000000.0,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,hardcover,403,read,2020-01-19 00:00:00,2019-08-25 00:00:00,2016,4.0,3.81,mysterious,medium,Romance
9780060000000.0,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,hardcover,403,read,2020-01-19 00:00:00,2019-08-25 00:00:00,2016,4.0,3.81,tense,medium,Romance
9781530000000.0,"Legacy (Keeper of the Lost Cities, #8)",Shannon Messenger,paperback,797,read,,2019-12-21 00:00:00,2019,5.0,4.5,adventurous,medium,Fantasy
9781530000000.0,"Legacy (Keeper of the Lost Cities, #8)",Shannon Messenger,paperback,797,read,,2019-12-21 00:00:00,2019,5.0,4.5,emotional,medium,Fantasy
9781530000000.0,"Legacy (Keeper of the Lost Cities, #8)",Shannon Messenger,paperback,797,read,,2019-12-21 00:00:00,2019,5.0,4.5,funny,medium,Fantasy
9781530000000.0,"Legacy (Keeper of the Lost Cities, #8)",Shannon Messenger,paperback,797,read,,2019-12-21 00:00:00,2019,5.0,4.5,hopeful,medium,Fantasy
9781530000000.0,"Legacy (Keeper of the Lost Cities, #8)",Shannon Messenger,paperback,797,read,,2019-12-21 00:00:00,2019,5.0,4.5,mysterious,medium,Fantasy
9781530000000.0,"Legacy (Keeper of the Lost Cities, #8)",Shannon Messenger,paperback,797,read,,2019-12-21 00:00:00,2019,5.0,4.5,adventurous,medium,Middle Grade
9781530000000.0,"Legacy (Keeper of the Lost Cities, #8)",Shannon Messenger,paperback,797,read,,2019-12-21 00:00:00,2019,5.0,4.5,emotional,medium,Middle Grade
9781530000000.0,"Legacy (Keeper of the Lost Cities, #8)",Shannon Messenger,paperback,797,read,,2019-12-21 00:00:00,2019,5.0,4.5,funny,medium,Middle Grade
9781530000000.0,"Legacy (Keeper of the Lost Cities, #8)",Shannon Messenger,paperback,797,read,,2019-12-21 00:00:00,2019,5.0,4.5,hopeful,medium,Middle Grade
9781530000000.0,"Legacy (Keeper of the Lost Cities, #8)",Shannon Messenger,paperback,797,read,,2019-12-21 00:00:00,2019,5.0,4.5,mysterious,medium,Middle Grade
9781530000000.0,"Legacy (Keeper of the Lost Cities, #8)",Shannon Messenger,paperback,797,read,,2019-12-21 00:00:00,2019,5.0,4.5,adventurous,medium,Fiction
9781530000000.0,"Legacy (Keeper of the Lost Cities, #8)",Shannon Messenger,paperback,797,read,,2019-12-21 00:00:00,2019,5.0,4.5,emotional,medium,Fiction
9781530000000.0,"Legacy (Keeper of the Lost Cities, #8)",Shannon Messenger,paperback,797,read,,2019-12-21 00:00:00,2019,5.0,4.5,funny,medium,Fiction
9781530000000.0,"Legacy (Keeper of the Lost Cities, #8)",Shannon Messenger,paperback,797,read,,2019-12-21 00:00:00,2019,5.0,4.5,hopeful,medium,Fiction
9781530000000.0,"Legacy (Keeper of the Lost Cities, #8)",Shannon Messenger,paperback,797,read,,2019-12-21 00:00:00,2019,5.0,4.5,mysterious,medium,Fiction
9781530000000.0,"Legacy (Keeper of the Lost Cities, #8)",Shannon Messenger,paperback,797,read,,2019-12-21 00:00:00,2019,5.0,4.5,adventurous,medium,Romance
9781530000000.0,"Legacy (Keeper of the Lost Cities, #8)",Shannon Messenger,paperback,797,read,,2019-12-21 00:00:00,2019,5.0,4.5,emotional,medium,Romance
9781530000000.0,"Legacy (Keeper of the Lost Cities, #8)",Shannon Messenger,paperback,797,read,,2019-12-21 00:00:00,2019,5.0,4.5,funny,medium,Romance
9781530000000.0,"Legacy (Keeper of the Lost Cities, #8)",Shannon Messenger,paperback,797,read,,2019-12-21 00:00:00,2019,5.0,4.5,hopeful,medium,Romance
9781530000000.0,"Legacy (Keeper of the Lost Cities, #8)",Shannon Messenger,paperback,797,read,,2019-12-21 00:00:00,2019,5.0,4.5,mysterious,medium,Romance
9781530000000.0,"Legacy (Keeper of the Lost Cities, #8)",Shannon Messenger,paperback,797,read,,2019-12-21 00:00:00,2019,5.0,4.5,adventurous,medium,Adventure
9781530000000.0,"Legacy (Keeper of the Lost Cities, #8)",Shannon Messenger,paperback,797,read,,2019-12-21 00:00:00,2019,5.0,4.5,emotional,medium,Adventure
